State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
LA,2,510,410-2518,no,no,0,2.0,3,29.67,3.0,1,22.04,2.0,3,7.67,2.0,3,3.05,1,False.
AL,1,510,344-4970,no,no,0,2.0,1,26.74,2.0,1,18.78,2.0,3,9.85,2.0,3,3.24,1,False.
TX,3,415,408-1486,no,yes,21,2.0,2,32.64,3.0,1,20.32,1.0,3,5.22,3.0,2,4.08,1,False.
PA,2,510,396-1648,no,no,0,3.0,1,37.09,2.0,1,14.39,1.0,2,6.35,1.0,1,2.16,1,False.
IL,2,415,391-2022,no,yes,29,2.0,2,24.58,1.0,2,11.9,1.0,3,7.44,2.0,2,2.94,1,False.
DE,1,415,420-6465,yes,no,0,2.0,2,26.11,2.0,1,19.8,2.0,2,9.64,3.0,2,3.81,0,True.
MO,1,510,398-2628,no,yes,29,1.0,2,23.09,2.0,2,18.91,3.0,2,10.6,1.0,3,2.13,2,False.
AR,2,510,409-5519,no,no,0,2.0,1,27.32,1.0,2,12.48,3.0,3,12.95,1.0,2,2.21,0,False.
OH,3,408,391-8554,no,yes,31,2.0,2,34.43,3.0,2,20.52,2.0,1,7.63,1.0,1,2.11,1,False.
WI,1,510,395-1693,no,yes,34,2.0,3,25.87,2.0,2,19.3,2.0,2,8.81,3.0,2,3.32,1,False.
GA,3,510,393-3194,no,no,0,3.0,2,38.66,1.0,3,6.22,1.0,2,5.14,1.0,3,1.27,0,False.
KY,2,408,328-3402,no,no,0,2.0,3,32.57,2.0,2,17.48,2.0,3,9.46,2.0,2,2.48,2,False.
OH,1,510,411-4781,no,no,0,1.0,2,23.61,2.0,2,17.99,2.0,2,8.08,2.0,2,2.92,1,False.
TN,3,408,401-2581,no,no,0,1.0,2,21.59,2.0,2,17.59,2.0,2,10.43,1.0,3,1.65,0,False.
SD,2,415,385-1214,no,no,0,2.0,2,28.66,3.0,2,22.03,3.0,3,12.59,1.0,2,1.97,1,False.
NY,1,415,348-6853,no,no,0,3.0,1,48.72,2.0,2,18.97,2.0,2,9.17,2.0,2,3.11,1,True.
GA,3,415,341-8412,no,yes,29,2.0,3,27.98,3.0,2,22.34,1.0,3,5.57,3.0,2,4.1,1,False.
TX,2,415,330-8142,no,no,0,2.0,2,24.48,1.0,2,11.54,2.0,3,9.56,3.0,2,3.51,1,False.
WV,2,415,361-1404,no,yes,47,1.0,2,24.07,2.0,3,17.67,2.0,2,9.16,2.0,3,2.75,0,False.
MI,1,415,375-9671,no,no,0,2.0,1,34.73,3.0,3,21.02,2.0,2,9.66,2.0,2,3.24,1,False.
ND,3,510,372-1824,no,no,0,2.0,1,27.74,2.0,2,14.25,1.0,2,3.94,1.0,3,1.67,1,False.
NE,1,510,408-3606,no,no,0,3.0,2,38.25,3.0,2,20.76,2.0,2,9.95,2.0,2,2.89,0,False.
SD,2,415,333-3595,no,no,0,2.0,2,29.94,2.0,3,16.97,3.0,2,11.88,2.0,3,2.3,2,False.
NJ,3,415,379-7009,no,yes,36,3.0,1,43.21,2.0,2,19.39,1.0,3,4.41,3.0,3,3.73,5,False.
AK,2,510,411-4940,no,no,0,2.0,2,29.73,3.0,1,22.27,2.0,2,9.45,2.0,2,2.3,1,False.
CT,2,415,409-7523,yes,no,0,2.0,3,31.84,1.0,2,13.66,3.0,2,11.87,2.0,1,2.59,0,True.
CO,1,415,408-6725,no,no,0,2.0,1,36.01,2.0,3,19.63,2.0,2,9.77,2.0,3,2.89,3,False.
MD,2,415,350-2384,no,no,0,3.0,2,41.12,1.0,3,10.79,2.0,2,8.35,2.0,3,3.16,0,False.
ND,2,408,348-1706,no,no,0,2.0,2,33.34,2.0,3,16.97,1.0,1,6.12,3.0,1,3.48,3,False.
NH,2,415,415-6145,no,no,0,3.0,2,39.32,2.0,1,17.88,2.0,2,9.78,3.0,1,3.35,3,False.
MN,2,408,373-3731,no,no,0,2.0,2,27.47,2.0,3,16.69,3.0,2,13.27,3.0,1,3.73,1,False.
KY,2,415,341-3349,no,no,0,2.0,2,32.98,3.0,3,20.49,2.0,3,10.24,2.0,2,3.21,0,False.
NH,2,510,399-8859,no,no,0,1.0,3,18.65,2.0,2,19.02,3.0,2,10.81,3.0,3,4.16,3,False.
CO,3,408,377-4518,yes,no,0,3.0,3,47.09,3.0,2,20.26,1.0,2,4.25,1.0,2,2.24,1,False.
KY,2,408,341-1594,no,no,0,2.0,1,32.66,1.0,2,13.91,2.0,3,7.64,1.0,2,1.65,0,False.
KY,1,415,418-8770,no,no,0,2.0,3,33.73,2.0,3,18.44,1.0,3,5.08,3.0,2,3.54,0,False.
IN,2,415,332-9118,no,yes,42,2.0,1,35.56,1.0,1,13.57,2.0,2,8.17,2.0,2,2.57,0,False.
OR,1,415,386-1418,no,no,0,2.0,2,31.42,2.0,3,18.39,1.0,3,6.35,3.0,2,4.97,2,False.
SD,2,408,393-3535,no,no,0,2.0,3,28.53,1.0,3,12.07,2.0,3,8.58,1.0,2,1.97,2,False.
DE,2,408,328-9006,no,no,0,1.0,3,23.66,2.0,2,16.27,3.0,3,12.89,2.0,2,3.19,3,False.
OR,2,415,402-2482,no,yes,17,3.0,1,37.62,2.0,2,14.25,3.0,2,11.82,1.0,2,1.19,0,False.
NE,1,510,408-4865,no,no,0,1.0,1,20.67,1.0,3,14.05,3.0,2,10.98,2.0,1,2.4,1,False.
OH,2,408,396-6247,no,yes,39,3.0,2,45.97,3.0,2,20.83,1.0,3,4.9,3.0,3,4.16,1,False.
OH,3,408,396-9462,no,no,0,1.0,2,23.73,3.0,2,20.48,1.0,2,5.72,2.0,2,2.38,2,False.
AR,2,415,396-9279,no,yes,23,3.0,1,43.01,1.0,3,11.81,3.0,2,12.5,2.0,2,3.19,2,False.
KS,3,510,363-8715,no,yes,26,2.0,1,31.26,3.0,2,20.46,2.0,3,8.36,3.0,2,4.05,1,False.
TX,2,415,356-1358,no,no,0,2.0,2,34.56,3.0,1,22.09,1.0,2,5.22,1.0,1,2.11,3,False.
WI,2,408,360-7839,no,no,0,2.0,2,34.1,1.0,3,12.96,2.0,3,8.97,1.0,1,2.08,3,False.
OR,2,415,364-8774,no,no,0,2.0,2,28.49,2.0,2,14.96,3.0,3,11.29,3.0,3,3.62,2,False.
VA,2,408,348-5038,no,no,0,2.0,1,26.61,2.0,2,17.37,1.0,1,6.39,2.0,1,2.67,2,False.
AR,2,415,365-4728,no,yes,25,2.0,3,36.57,2.0,1,16.78,1.0,3,7.29,2.0,3,2.86,1,False.
CT,1,408,351-9037,no,no,0,3.0,1,51.29,2.0,3,14.2,1.0,2,3.25,2.0,3,2.84,1,False.
OH,2,415,397-9184,no,yes,42,2.0,2,25.89,3.0,2,22.74,3.0,3,12.01,2.0,2,3.05,7,False.
WY,1,510,398-4538,no,no,0,2.0,3,33.22,2.0,2,18.03,1.0,3,6.23,3.0,3,4.08,1,False.
IL,1,408,382-6827,no,no,0,2.0,2,35.48,3.0,1,23.42,2.0,3,8.21,1.0,2,2.16,2,False.
MO,3,415,408-1340,no,yes,29,2.0,2,32.32,2.0,3,18.97,3.0,3,11.53,3.0,3,3.83,0,False.
DC,3,415,333-9511,no,yes,37,2.0,2,31.52,2.0,3,15.17,2.0,2,9.82,1.0,2,2.16,4,False.
MA,2,415,358-7379,no,yes,17,2.0,2,31.14,3.0,3,21.49,1.0,2,7.05,2.0,2,2.62,0,False.
NH,2,510,397-1766,yes,no,0,1.0,2,9.21,3.0,1,25.77,2.0,1,7.73,2.0,1,2.32,1,True.
IA,1,408,331-2144,no,yes,26,2.0,3,35.36,2.0,2,15.73,2.0,3,8.0,1.0,3,2.19,1,False.
AL,1,415,345-7014,no,no,0,3.0,2,39.15,1.0,2,6.62,3.0,2,11.12,3.0,2,3.56,1,False.
OR,2,510,395-1898,no,yes,22,3.0,2,40.94,1.0,2,6.45,2.0,3,10.11,1.0,2,1.92,2,False.
WV,1,510,373-8920,no,yes,21,2.0,3,33.27,1.0,2,9.03,1.0,2,7.08,1.0,2,1.43,2,False.
WA,2,408,373-8908,no,no,0,3.0,1,46.94,2.0,2,17.09,2.0,1,10.41,2.0,2,2.4,0,True.
NV,2,408,415-1203,no,no,0,2.0,2,28.24,2.0,2,14.95,3.0,1,10.96,3.0,2,4.37,2,False.
SC,2,510,369-7017,no,yes,28,1.0,3,23.1,3.0,2,20.78,2.0,1,9.34,2.0,2,3.11,4,True.
NC,2,415,420-8435,yes,no,0,2.0,3,32.15,2.0,2,18.97,3.0,3,12.11,3.0,2,3.75,2,True.
NH,2,510,395-2579,no,yes,43,2.0,3,30.24,2.0,1,14.88,1.0,3,7.26,2.0,2,3.11,1,False.
WY,1,408,405-7850,no,yes,39,2.0,1,24.46,2.0,3,17.88,1.0,3,5.81,3.0,3,3.38,2,False.
FL,3,510,394-7710,yes,no,0,2.0,3,25.19,1.0,3,13.57,2.0,1,8.88,2.0,2,2.32,2,False.
PA,2,408,342-4122,no,no,0,3.0,3,48.81,1.0,2,13.54,2.0,1,9.76,3.0,1,3.75,2,True.
NC,3,408,340-1876,no,yes,26,2.0,3,30.55,2.0,3,18.54,2.0,2,9.55,2.0,3,2.51,1,True.
MO,2,510,383-6095,no,no,0,2.0,2,28.19,2.0,3,16.15,1.0,3,6.48,2.0,2,2.94,5,True.
KS,2,510,413-1061,no,yes,25,2.0,3,24.5,2.0,2,14.25,3.0,2,10.8,3.0,2,3.92,1,False.
KY,3,415,343-5347,no,no,0,2.0,1,29.33,3.0,1,21.51,2.0,3,9.97,1.0,3,1.59,0,False.
DE,2,415,376-4861,no,no,0,2.0,3,33.97,2.0,2,14.2,3.0,2,12.23,1.0,2,1.49,1,False.
WI,1,510,417-2265,no,no,0,1.0,3,18.55,1.0,1,12.1,1.0,1,4.1,2.0,2,2.94,2,False.
CO,2,408,419-7415,no,no,0,2.0,2,29.21,3.0,1,25.64,1.0,2,6.27,2.0,2,2.62,1,False.
NM,2,415,407-2259,no,no,0,3.0,2,37.79,3.0,2,24.31,3.0,3,11.22,3.0,2,3.27,1,True.
DE,3,510,333-2906,no,no,0,3.0,2,41.79,3.0,2,22.5,1.0,2,5.03,2.0,3,3.02,0,False.
IL,2,510,360-7477,no,no,0,2.0,2,27.98,3.0,2,23.0,2.0,2,10.37,1.0,2,2.16,0,False.
WA,1,408,342-5243,no,no,0,2.0,2,35.99,3.0,1,23.09,2.0,2,9.15,1.0,3,2.0,0,False.
MA,2,408,417-3999,yes,yes,16,2.0,2,25.02,1.0,2,13.61,2.0,3,8.28,1.0,1,2.08,0,True.
OH,3,408,379-1720,yes,no,0,3.0,2,43.3,3.0,1,21.44,2.0,2,8.01,1.0,2,2.16,0,True.
TN,2,408,368-3117,yes,no,0,2.0,2,28.92,3.0,2,23.1,1.0,1,4.98,2.0,2,2.35,1,False.
MA,1,510,352-5000,no,no,0,2.0,2,33.17,3.0,1,22.23,2.0,2,9.17,2.0,2,3.08,0,False.
MI,3,408,405-7676,no,no,0,2.0,1,25.38,2.0,3,15.9,1.0,2,6.74,1.0,2,2.13,7,True.
TX,2,510,361-2349,no,no,0,1.0,1,13.92,3.0,3,21.57,2.0,3,9.59,2.0,1,2.4,2,True.
NH,3,408,383-2901,yes,yes,25,2.0,2,32.49,1.0,3,12.72,2.0,1,10.25,2.0,2,2.65,0,False.
MD,2,408,369-7049,no,no,0,2.0,3,35.17,2.0,1,19.07,2.0,1,8.88,1.0,1,2.24,3,False.
MS,2,408,387-5533,no,no,0,3.0,3,40.63,3.0,2,23.21,3.0,2,12.52,3.0,3,3.65,1,True.
AZ,1,415,362-3660,no,no,0,2.0,2,30.48,3.0,3,21.48,2.0,3,10.24,1.0,2,2.16,0,False.
IN,1,408,357-3577,no,no,0,2.0,2,31.5,2.0,2,18.62,3.0,2,10.96,1.0,2,1.49,0,False.
NY,1,510,394-3312,yes,no,0,1.0,1,24.04,1.0,1,10.53,3.0,2,14.56,1.0,2,2.19,2,False.
WI,2,510,395-8330,no,yes,25,3.0,2,42.26,1.0,3,10.14,2.0,1,8.74,2.0,1,3.24,1,False.
WV,1,510,373-8895,no,no,0,2.0,3,25.93,3.0,2,21.45,2.0,2,8.34,1.0,2,1.32,2,False.
NY,2,415,386-4581,no,no,0,2.0,2,24.75,2.0,2,19.63,2.0,1,8.17,2.0,3,3.08,1,False.
OK,1,415,354-8191,no,no,0,2.0,3,27.91,2.0,3,16.68,3.0,3,10.62,1.0,1,2.19,1,False.
NC,1,408,359-7562,yes,no,0,3.0,3,37.57,1.0,2,14.06,3.0,3,10.59,2.0,2,2.62,1,False.
KY,1,415,359-4336,no,no,0,3.0,3,50.22,2.0,3,19.73,2.0,3,9.2,2.0,1,3.11,1,True.
TX,2,510,336-9901,no,no,0,1.0,2,23.77,2.0,3,14.87,2.0,3,9.07,2.0,3,2.54,2,False.
CT,1,415,406-3069,no,no,0,2.0,2,27.59,1.0,1,12.67,3.0,3,11.5,3.0,1,4.0,4,True.
NE,2,415,334-6519,no,no,0,3.0,2,46.36,3.0,2,20.09,3.0,2,10.6,1.0,1,2.08,0,True.
HI,3,408,361-8113,yes,yes,33,2.0,1,34.05,2.0,1,19.26,2.0,2,8.95,3.0,2,3.48,2,False.
SC,3,510,347-9769,no,yes,28,2.0,1,26.71,2.0,2,14.65,2.0,2,8.3,2.0,3,3.0,1,False.
AK,1,510,352-9130,yes,yes,12,1.0,1,23.09,2.0,3,17.05,2.0,2,8.66,3.0,3,3.32,2,False.
SD,1,408,378-4557,no,no,0,3.0,2,40.24,2.0,2,19.71,1.0,1,7.41,3.0,3,3.43,1,False.
ID,3,510,360-8919,no,no,0,1.0,3,18.94,2.0,1,14.88,2.0,2,9.77,1.0,3,1.49,3,False.
OK,2,510,405-4109,yes,yes,28,2.0,2,26.54,1.0,3,9.1,2.0,2,7.55,3.0,2,3.97,0,True.
WA,2,408,381-2498,no,no,0,2.0,2,32.49,3.0,1,24.04,1.0,3,3.82,2.0,2,3.24,2,False.
SD,2,415,357-5696,no,no,0,2.0,3,26.01,1.0,3,11.99,2.0,1,7.72,2.0,3,2.78,1,True.
OH,3,415,412-2947,no,no,0,3.0,3,37.2,3.0,1,20.64,1.0,1,3.86,2.0,2,2.78,4,False.
VA,3,415,363-3571,no,no,0,2.0,2,34.92,1.0,1,11.47,3.0,1,13.97,2.0,1,2.78,3,False.
WI,3,415,405-5403,yes,no,0,3.0,2,38.28,2.0,2,15.72,1.0,3,6.44,2.0,1,2.67,0,True.
IN,1,510,330-9354,no,no,0,3.0,3,42.48,3.0,3,21.63,3.0,2,12.29,2.0,3,2.4,2,True.
NM,1,408,396-7091,no,no,0,1.0,2,22.37,1.0,2,11.65,3.0,2,11.53,2.0,2,2.75,3,False.
HI,2,408,398-3004,no,yes,21,2.0,2,33.64,1.0,2,14.08,2.0,3,9.36,2.0,3,2.73,0,False.
KY,3,415,400-4020,no,no,0,2.0,3,28.31,2.0,2,17.87,3.0,2,11.57,2.0,2,2.67,1,False.
OH,2,415,356-3448,no,yes,29,3.0,1,38.32,2.0,2,15.9,3.0,2,12.65,3.0,2,3.48,1,False.
VT,3,415,335-2019,no,no,0,3.0,2,46.89,2.0,2,16.11,2.0,2,10.08,1.0,2,2.0,2,True.
AZ,3,415,332-6633,no,yes,40,1.0,2,24.29,1.0,1,7.53,3.0,2,13.05,2.0,3,2.92,1,False.
VT,2,510,359-7648,no,no,0,2.0,2,35.22,3.0,1,21.76,2.0,2,9.49,2.0,1,2.67,1,False.
MO,3,408,412-9190,no,no,0,2.0,2,35.05,2.0,3,17.95,2.0,3,8.83,2.0,3,2.75,1,False.
AL,2,415,368-9007,no,no,0,2.0,1,35.75,2.0,1,16.64,2.0,1,9.97,2.0,3,3.02,1,False.
NJ,2,510,384-5632,yes,yes,38,3.0,3,38.37,1.0,3,10.17,2.0,3,8.69,3.0,3,3.78,1,True.
WA,3,408,352-6068,no,yes,33,2.0,2,28.53,2.0,2,17.45,1.0,3,5.85,3.0,2,3.92,4,True.
NY,1,415,343-9645,no,no,0,2.0,3,33.61,1.0,2,12.94,2.0,2,9.95,1.0,2,1.89,2,False.
DC,2,415,384-7873,no,yes,39,2.0,2,28.87,1.0,3,5.54,1.0,2,6.5,2.0,2,2.94,1,False.
NE,2,408,396-2187,no,yes,28,2.0,2,32.4,3.0,2,20.17,2.0,3,9.52,2.0,1,2.65,2,False.
MA,2,408,383-5109,no,yes,45,1.0,3,13.65,1.0,2,13.03,3.0,3,13.91,3.0,2,3.46,2,False.
VT,3,415,377-7843,no,yes,36,3.0,2,39.39,2.0,2,19.13,2.0,2,9.08,3.0,1,3.27,0,False.
NM,3,415,382-7999,no,no,0,1.0,3,11.75,2.0,2,19.58,3.0,2,11.55,1.0,2,1.76,0,False.
CO,2,408,328-1222,no,no,0,2.0,1,32.1,2.0,1,18.48,2.0,2,9.9,1.0,3,2.21,4,False.
NH,2,408,371-1727,no,no,0,2.0,3,25.6,2.0,3,14.37,2.0,2,9.95,2.0,3,2.81,8,True.
IL,1,510,369-8871,no,no,0,2.0,2,32.64,1.0,2,11.86,2.0,2,8.43,1.0,2,1.49,2,False.
UT,1,408,335-9726,no,yes,25,2.0,1,27.83,1.0,2,9.62,1.0,3,6.03,2.0,2,2.67,3,False.
WV,3,415,357-3709,no,no,0,2.0,2,35.99,2.0,2,16.89,3.0,3,13.58,1.0,3,1.76,1,False.
NJ,1,415,422-9964,no,no,0,2.0,2,29.84,1.0,3,11.25,3.0,2,10.93,2.0,2,3.19,1,False.
NM,2,510,366-9211,no,no,0,2.0,3,25.52,2.0,1,17.01,3.0,2,12.0,2.0,2,2.97,2,False.
ND,3,408,384-9033,no,no,0,2.0,2,32.22,2.0,3,14.99,2.0,2,10.17,3.0,1,3.83,1,False.
WA,2,408,382-4932,no,no,0,1.0,2,12.04,2.0,2,18.33,2.0,3,10.39,2.0,1,2.57,6,True.
NM,1,415,404-7518,no,no,0,2.0,2,36.64,2.0,2,16.21,2.0,2,9.65,2.0,3,2.32,1,False.
DE,3,415,353-1954,no,no,0,1.0,2,17.29,2.0,2,17.24,1.0,3,6.13,2.0,3,2.54,3,False.
GA,1,415,391-7166,no,no,0,3.0,3,43.93,1.0,3,10.78,2.0,2,8.21,2.0,3,2.62,4,False.
HI,3,408,370-9000,no,no,0,3.0,3,41.21,1.0,3,13.0,3.0,3,14.32,2.0,3,3.19,1,False.
CT,2,415,332-3642,no,no,0,1.0,1,22.41,3.0,3,24.17,3.0,2,13.75,2.0,1,3.05,1,False.
NJ,2,415,412-3898,no,no,0,2.0,2,32.33,2.0,3,16.8,3.0,2,11.14,2.0,3,2.65,2,False.
ME,1,408,366-5640,no,no,0,2.0,2,26.2,2.0,2,17.36,2.0,2,8.83,2.0,2,2.65,2,False.
OK,2,510,356-2302,no,no,0,2.0,3,31.96,1.0,3,7.69,1.0,1,6.76,3.0,2,4.13,3,False.
TN,2,510,345-9018,no,no,0,1.0,1,17.53,3.0,3,23.38,1.0,2,6.35,2.0,2,3.02,1,False.
WY,1,415,365-6205,no,no,0,2.0,3,29.82,1.0,3,13.56,3.0,2,11.73,2.0,2,3.13,0,False.
NY,3,415,337-1151,no,no,0,2.0,2,24.72,2.0,2,17.77,2.0,2,9.63,2.0,1,2.94,1,False.
DE,2,510,374-4664,yes,no,0,3.0,1,42.6,2.0,1,15.97,1.0,3,5.41,1.0,2,2.11,1,False.
RI,1,415,396-9656,no,no,0,2.0,3,27.46,2.0,1,18.21,3.0,2,14.18,2.0,2,2.32,1,False.
PA,2,408,377-5043,no,no,0,3.0,2,44.22,3.0,1,21.8,2.0,2,10.31,2.0,1,2.7,1,True.
HI,2,415,401-7359,no,no,0,3.0,3,47.82,3.0,2,25.63,2.0,2,9.13,2.0,2,2.35,0,True.
MD,2,415,375-2184,yes,yes,42,1.0,2,22.12,2.0,3,14.2,3.0,1,11.01,3.0,2,3.67,3,True.
VA,2,415,367-6005,no,no,0,1.0,3,17.34,1.0,3,9.63,2.0,2,8.49,2.0,2,3.08,2,False.
IN,2,415,364-2166,no,yes,33,3.0,2,37.18,1.0,3,13.18,1.0,3,4.46,3.0,2,3.27,1,False.
OR,3,408,414-4741,no,yes,30,1.0,1,21.85,2.0,2,16.01,3.0,1,11.45,1.0,3,1.84,1,False.
AZ,2,510,403-9719,no,no,0,1.0,2,21.88,2.0,1,19.3,2.0,3,8.01,2.0,2,2.48,2,True.
WI,2,415,371-8452,no,no,0,2.0,2,29.27,1.0,1,13.82,3.0,2,11.26,2.0,2,2.35,1,False.
VA,3,408,392-6239,no,no,0,2.0,3,33.86,1.0,1,10.71,3.0,3,13.01,1.0,2,2.05,1,False.
MO,1,415,410-5250,no,no,0,2.0,2,31.37,2.0,2,17.04,3.0,2,12.56,2.0,2,2.38,2,False.
NV,2,510,336-1574,no,no,0,2.0,2,28.66,2.0,2,14.93,3.0,2,10.95,2.0,3,2.94,0,False.
HI,3,415,406-8324,no,yes,30,2.0,3,29.58,2.0,1,17.45,2.0,2,9.82,1.0,2,1.81,1,False.
WA,2,415,411-7110,no,no,0,3.0,1,39.17,3.0,1,21.88,1.0,2,4.83,2.0,2,2.3,1,False.
IL,1,408,341-9907,no,no,0,2.0,1,33.69,2.0,3,17.24,1.0,1,6.59,1.0,2,1.38,1,False.
IL,2,510,400-8952,no,no,0,2.0,2,31.64,2.0,2,17.99,2.0,2,10.38,1.0,2,2.16,0,False.
LA,3,415,333-9266,no,no,0,2.0,2,25.25,3.0,2,20.66,3.0,3,11.48,1.0,1,1.84,1,False.
WI,1,415,419-4894,no,no,0,2.0,2,26.71,3.0,1,22.85,2.0,2,8.17,2.0,3,2.7,0,False.
TX,1,415,364-9904,no,no,0,2.0,2,26.35,1.0,2,11.34,2.0,1,7.92,1.0,2,1.89,4,True.
MI,2,415,394-3048,yes,yes,26,1.0,3,21.98,2.0,3,15.0,1.0,2,6.95,2.0,3,2.59,1,False.
NC,2,415,352-6265,no,no,0,2.0,1,32.05,2.0,3,15.47,2.0,3,9.82,1.0,3,1.65,1,False.
WA,3,408,357-3187,no,no,0,2.0,3,35.5,2.0,2,19.15,2.0,3,9.97,2.0,2,3.0,0,False.
ND,1,510,373-8483,no,no,0,3.0,1,40.46,3.0,2,23.67,2.0,3,8.69,2.0,3,3.19,0,True.
NE,3,415,375-9930,no,no,0,2.0,2,35.89,2.0,2,17.59,2.0,1,8.73,1.0,2,1.51,0,False.
MS,2,510,352-6282,no,yes,30,2.0,2,33.81,2.0,2,17.6,1.0,1,7.19,3.0,2,3.4,3,False.
KY,3,408,396-2945,no,no,0,2.0,1,36.18,2.0,2,17.35,1.0,3,7.03,2.0,1,2.75,1,False.
RI,2,510,412-3527,no,no,0,1.0,3,23.36,1.0,2,10.2,1.0,1,5.86,3.0,1,3.35,3,False.
NY,1,510,328-4231,no,yes,31,2.0,1,32.61,3.0,3,22.76,2.0,1,9.02,3.0,2,3.46,2,False.
TX,1,510,413-9055,no,no,0,2.0,2,25.33,1.0,1,4.18,1.0,2,7.35,3.0,3,3.75,0,False.
DE,1,408,363-8755,no,no,0,1.0,3,19.91,3.0,2,21.22,1.0,1,7.3,2.0,2,3.0,3,False.
NM,2,415,388-8891,no,no,0,1.0,1,18.36,3.0,3,20.56,3.0,2,11.34,2.0,2,2.81,3,False.
RI,3,415,360-1776,no,no,0,1.0,3,19.18,2.0,3,16.95,1.0,2,6.42,2.0,2,2.73,0,False.
MS,3,510,411-3578,no,no,0,2.0,2,29.9,2.0,2,16.01,2.0,2,8.47,2.0,3,2.97,1,False.
NY,3,510,399-7268,no,no,0,3.0,2,40.22,2.0,2,14.44,2.0,3,9.55,2.0,1,3.0,1,True.
NE,2,415,350-1532,no,no,0,2.0,2,28.8,2.0,3,15.72,2.0,2,10.54,1.0,3,0.54,1,False.
WI,3,415,359-2197,no,no,0,1.0,1,22.03,3.0,2,20.93,2.0,3,7.74,2.0,3,2.54,3,False.
KY,1,408,407-9290,no,no,0,2.0,2,30.11,2.0,2,15.7,2.0,2,7.83,1.0,3,2.16,1,False.
SD,1,510,358-6672,no,yes,20,1.0,1,22.66,2.0,3,15.65,3.0,2,12.28,3.0,1,3.65,1,False.
VA,2,510,393-4621,no,no,0,2.0,3,28.53,2.0,3,18.1,2.0,1,9.37,3.0,2,3.51,5,False.
KS,2,415,336-7357,no,yes,32,2.0,2,29.68,3.0,3,26.4,2.0,2,10.56,2.0,2,2.43,1,False.
ND,2,415,351-1466,no,no,0,2.0,2,25.55,3.0,2,21.75,1.0,1,6.15,3.0,2,3.38,2,False.
CO,2,510,394-6668,no,yes,21,3.0,2,48.14,3.0,2,20.37,1.0,1,6.73,1.0,1,1.7,5,False.
KY,2,408,403-2673,no,yes,20,2.0,1,26.83,1.0,1,13.73,3.0,2,12.22,2.0,1,2.35,5,True.
WA,1,408,355-1735,no,no,0,1.0,3,24.0,1.0,2,12.67,2.0,1,7.71,1.0,1,1.89,2,False.
NV,3,415,416-7679,no,yes,27,3.0,2,39.13,2.0,1,16.67,2.0,2,9.69,2.0,1,2.81,1,False.
SC,1,415,340-4972,yes,no,0,3.0,2,40.43,2.0,3,17.76,2.0,1,7.55,3.0,3,4.21,2,True.
RI,2,510,417-4826,yes,no,0,2.0,1,34.68,2.0,1,14.32,1.0,2,7.38,3.0,2,3.59,3,True.
ID,1,510,408-6676,no,no,0,3.0,2,37.59,2.0,1,15.18,2.0,2,9.12,1.0,2,2.0,1,False.
KY,1,408,417-6683,no,no,0,2.0,2,30.12,1.0,1,12.12,3.0,3,14.13,3.0,1,3.43,4,False.
ME,1,510,331-6270,no,no,0,1.0,3,20.06,3.0,2,21.09,2.0,3,9.65,1.0,2,1.43,1,False.
SD,2,415,404-9754,no,no,0,2.0,1,27.85,3.0,1,21.73,2.0,2,8.68,3.0,2,4.24,0,False.
SC,2,510,364-9425,no,yes,4,1.0,2,24.02,2.0,2,19.58,2.0,1,10.07,2.0,2,2.54,3,False.
TN,2,415,339-6477,no,no,0,3.0,3,46.33,2.0,2,19.22,1.0,2,7.16,3.0,2,4.43,3,True.
MT,2,408,362-2787,no,yes,16,1.0,2,20.21,2.0,2,19.41,2.0,2,8.1,1.0,2,2.21,2,False.
WI,1,415,405-9233,no,no,0,1.0,2,1.34,1.0,1,11.59,1.0,2,7.05,3.0,1,3.27,0,False.
AK,1,408,416-1845,no,no,0,2.0,2,27.12,2.0,3,14.21,1.0,2,6.24,2.0,2,2.75,0,False.
AZ,1,408,385-9657,no,no,0,2.0,1,25.53,2.0,2,15.78,2.0,3,9.56,3.0,1,3.27,1,False.
MT,2,415,420-5652,no,yes,30,2.0,1,24.57,3.0,2,22.3,2.0,1,10.19,2.0,3,3.24,2,False.
DE,2,415,415-1141,no,no,0,1.0,2,23.92,2.0,2,17.93,2.0,3,10.35,3.0,2,3.35,2,False.
VA,3,510,334-5634,no,no,0,2.0,3,28.76,2.0,1,18.43,2.0,2,8.07,3.0,2,3.4,1,False.
MA,2,510,403-4200,no,no,0,3.0,1,37.54,1.0,2,12.62,2.0,2,8.28,1.0,2,2.05,2,False.
IN,2,510,357-7893,no,no,0,2.0,2,36.77,3.0,1,22.64,2.0,2,9.63,1.0,2,1.22,0,False.
MD,2,510,369-2899,no,no,0,2.0,2,28.82,1.0,2,13.4,1.0,1,4.42,2.0,3,2.86,0,False.
NV,2,510,381-1026,no,yes,35,3.0,3,43.57,3.0,2,21.94,2.0,3,9.7,2.0,1,3.16,1,False.
CO,2,415,388-8722,no,no,0,2.0,3,30.55,3.0,2,25.48,2.0,3,8.34,1.0,2,2.05,1,False.
